label_col,bucket_method,feat_encoding,cls,nr_events,predicted,actual,case_id
remtime,zero,agg,xgb,4,11.583562,2.997013888888889,1627432412_4
remtime,zero,agg,xgb,4,13.810469,8.912569444444445,1630475769_4
remtime,zero,agg,xgb,4,12.281045,3.6812847222222222,1636659317_4
remtime,zero,agg,xgb,4,16.684776,13.887094907407407,1638379755_4
remtime,zero,agg,xgb,4,15.640129,7.020914351851853,1641972620_4
remtime,zero,agg,xgb,4,19.143045,3.9443634259259266,1659255564_4
remtime,zero,agg,xgb,4,16.08673,5.6204629629629625,1661566238_4
remtime,zero,agg,xgb,4,15.485806,1.106238425925926,1661574532_4
remtime,zero,agg,xgb,4,17.552057,7.133969907407407,1664621088_4
remtime,zero,agg,xgb,4,14.072136,1.3014004629629627,1670768029_4
remtime,zero,agg,xgb,4,15.194636,9.925648148148149,167825309_4
remtime,zero,agg,xgb,4,12.8106,6.622175925925926,1679215860_4
remtime,zero,agg,xgb,4,13.970255,4.3080439814814815,1703969285_4
remtime,zero,agg,xgb,4,13.075352,4.994097222222221,1716698141_4
remtime,zero,agg,xgb,4,13.97349,23.73579861111111,1727581145_4
remtime,zero,agg,xgb,4,14.758231,4.847893518518519,1761486530_4
remtime,zero,agg,xgb,4,16.585068,23.104421296296294,1777454448_4
remtime,zero,agg,xgb,4,10.283396,6.951597222222222,1780482603_4
remtime,zero,agg,xgb,4,14.128388,4.004212962962963,1804015364_4
remtime,zero,agg,xgb,4,12.847373,8.02130787037037,1813196768_4
remtime,zero,agg,xgb,4,18.200394,8.061342592592592,1822579002_4
remtime,zero,agg,xgb,4,14.588989,0.7784143518518518,183528099_4
remtime,zero,agg,xgb,4,18.646158,6.958576388888888,1837232546_4
remtime,zero,agg,xgb,4,14.982121,6.924224537037038,1851874120_4
remtime,zero,agg,xgb,4,15.853728,4.891400462962963,1857316370_4
remtime,zero,agg,xgb,4,12.20047,0.014363425925925925,1869129677_4
remtime,zero,agg,xgb,4,17.858278,17.72946759259259,1882563257_4
remtime,zero,agg,xgb,4,12.878846,8.715775462962963,1885602665_4
remtime,zero,agg,xgb,4,14.433211,14.24523148148148,1902601657_4
remtime,zero,agg,xgb,4,13.833156,7.0179629629629625,1905561540_4
remtime,zero,agg,xgb,4,12.679809,6.235949074074074,1908235422_4
remtime,zero,agg,xgb,4,17.333206,5.793333333333332,191922766_4
remtime,zero,agg,xgb,4,23.746883,3.845717592592592,1949069602_4
remtime,zero,agg,xgb,4,13.83588,19.187546296296297,1954046396_4
remtime,zero,agg,xgb,4,18.04508,5.8923958333333335,1958282351_4
remtime,zero,agg,xgb,4,16.878962,6.861608796296296,1962542067_4
remtime,zero,agg,xgb,4,14.245851,0.9925578703703704,1962983064_4
remtime,zero,agg,xgb,4,17.765081,4.129861111111111,1965849532_4
remtime,zero,agg,xgb,4,17.837618,19.982152777777774,1972029705_4
remtime,zero,agg,xgb,4,19.15025,19.22716435185185,199184776_4
remtime,zero,agg,xgb,4,12.359816,7.816909722222222,1995092888_4
remtime,zero,agg,xgb,4,13.488342,7.984398148148148,1998480538_4
remtime,zero,agg,xgb,4,12.287114,6.831597222222222,2009274259_4
remtime,zero,agg,xgb,4,15.181138,15.776701388888887,2019122599_4
remtime,zero,agg,xgb,4,14.079064,2.132662037037037,2062813997_4
remtime,zero,agg,xgb,4,15.132391,14.053125,2085455067_4
remtime,zero,agg,xgb,4,14.269826,6.822592592592592,2087521978_4
remtime,zero,agg,xgb,4,17.540945,8.848252314814815,2089218629_4
remtime,zero,agg,xgb,4,15.167532,8.680324074074074,2111055752_4
remtime,zero,agg,xgb,4,17.30874,6.9271875,2139497576_4
remtime,zero,agg,xgb,4,18.544655,17.905636574074077,265449268_4
remtime,zero,agg,xgb,4,14.998431,9.821631944444443,268903185_4
remtime,zero,agg,xgb,4,13.783268,6.805532407407408,270623019_4
remtime,zero,agg,xgb,4,16.713194,11.230243055555556,285811325_4
remtime,zero,agg,xgb,4,14.706369,17.764490740740737,28960323_4
remtime,zero,agg,xgb,4,12.833279,4.096886574074073,352224008_4
remtime,zero,agg,xgb,4,11.401016,7.98769675925926,353397724_4
remtime,zero,agg,xgb,4,14.458804,7.275787037037038,355591291_4
remtime,zero,agg,xgb,4,12.571054,11.100497685185184,362437843_4
remtime,zero,agg,xgb,4,13.517998,9.911030092592592,381274116_4
remtime,zero,agg,xgb,4,16.362131,3.917337962962963,392859662_4
remtime,zero,agg,xgb,4,13.00881,7.7998726851851865,405637316_4
remtime,zero,agg,xgb,4,13.202011,6.983078703703704,417332815_4
remtime,zero,agg,xgb,4,17.937239,6.832268518518518,424363323_4
remtime,zero,agg,xgb,4,11.840652,8.741284722222222,432789106_4
remtime,zero,agg,xgb,4,15.955288,1.965289351851852,440790291_4
remtime,zero,agg,xgb,4,14.186769,9.056215277777778,463617637_4
remtime,zero,agg,xgb,4,12.096917,8.115729166666666,471904357_4
remtime,zero,agg,xgb,4,17.41996,11.690057870370369,486324246_4
remtime,zero,agg,xgb,4,15.842505,2.312708333333333,511603944_4
remtime,zero,agg,xgb,4,14.182581,2.2391550925925925,515232769_4
remtime,zero,agg,xgb,4,25.56223,2.98568287037037,539113630_4
remtime,zero,agg,xgb,4,14.67919,3.246851851851852,576893560_4
remtime,zero,agg,xgb,4,17.850197,7.001226851851853,581256241_4
remtime,zero,agg,xgb,4,14.340026,6.97837962962963,630653306_4
remtime,zero,agg,xgb,4,13.727232,3.070625,630861561_4
remtime,zero,agg,xgb,4,14.228989,5.998541666666667,639055240_4
remtime,zero,agg,xgb,4,14.536458,8.047951388888889,63932076_4
remtime,zero,agg,xgb,4,16.560253,4.042164351851852,639333261_4
remtime,zero,agg,xgb,4,13.490888,9.99875,676837330_4
remtime,zero,agg,xgb,4,13.93078,7.92056712962963,701552965_4
remtime,zero,agg,xgb,4,14.461325,6.983854166666666,726080078_4
remtime,zero,agg,xgb,4,13.946018,2.781724537037037,731053814_4
remtime,zero,agg,xgb,4,14.834305,8.932060185185183,798973991_4
remtime,zero,agg,xgb,4,12.236918,1.2053125,799038872_4
remtime,zero,agg,xgb,4,14.950072,3.912002314814815,799781255_4
remtime,zero,agg,xgb,4,11.213297,3.923888888888889,802643457_4
remtime,zero,agg,xgb,4,14.394024,9.06769675925926,8039711_4
remtime,zero,agg,xgb,4,13.2193,11.561180555555556,807788459_4
remtime,zero,agg,xgb,4,12.807499,8.893009259259257,81121528_4
remtime,zero,agg,xgb,4,14.587797,7.090729166666668,820279576_4
remtime,zero,agg,xgb,4,12.838424,1.910266203703704,822441404_4
remtime,zero,agg,xgb,4,15.226129,5.971840277777778,830859051_4
remtime,zero,agg,xgb,4,14.713234,9.914664351851853,84921509_4
remtime,zero,agg,xgb,4,15.171011,4.127164351851852,863470764_4
remtime,zero,agg,xgb,4,14.928377,8.078310185185185,876478835_4
remtime,zero,agg,xgb,4,15.332982,4.087141203703704,896367681_4
remtime,zero,agg,xgb,4,15.576134,6.817476851851853,898181445_4
remtime,zero,agg,xgb,4,16.276232,13.758148148148148,936392619_4
remtime,zero,agg,xgb,5,15.508016,6.206226851851853,1010390571_5
remtime,zero,agg,xgb,5,14.849075,13.973229166666664,1017644369_5
remtime,zero,agg,xgb,5,13.547877,6.941469907407408,1019849833_5
remtime,zero,agg,xgb,5,19.941746,5.0405902777777785,102041449_5
remtime,zero,agg,xgb,5,14.623071,10.79332175925926,1023366085_5
remtime,zero,agg,xgb,5,16.627647,7.344039351851853,1036492833_5
remtime,zero,agg,xgb,5,14.477486,3.026736111111111,1043190619_5
remtime,zero,agg,xgb,5,15.014926,5.874791666666668,1047194763_5
remtime,zero,agg,xgb,5,18.399591,1.3157754629629628,1068144226_5
remtime,zero,agg,xgb,5,15.542792,4.4312962962962965,109999371_5
remtime,zero,agg,xgb,5,15.962061,4.01212962962963,1102768033_5
remtime,zero,agg,xgb,5,13.636165,0.08738425925925926,1107169322_5
remtime,zero,agg,xgb,5,15.1836195,6.828888888888889,1124966685_5
remtime,zero,agg,xgb,5,15.512965,7.919884259259258,1130289017_5
remtime,zero,agg,xgb,5,15.785506,9.104166666666666,1140236377_5
remtime,zero,agg,xgb,5,11.661956,7.271435185185185,115875432_5
remtime,zero,agg,xgb,5,15.237716,13.646875,1161266589_5
remtime,zero,agg,xgb,5,13.378735,1.9282870370370366,1164895484_5
remtime,zero,agg,xgb,5,16.22452,3.780497685185185,1170931347_5
remtime,zero,agg,xgb,5,16.985071,6.922372685185184,117667027_5
remtime,zero,agg,xgb,5,10.290404,12.015092592592593,1179073626_5
remtime,zero,agg,xgb,5,9.741453,8.054641203703703,1181289999_5
remtime,zero,agg,xgb,5,14.500666,8.844166666666666,1191708035_5
remtime,zero,agg,xgb,5,15.1114235,12.988020833333335,1191906778_5
remtime,zero,agg,xgb,5,18.956978,6.260578703703704,1194598473_5
remtime,zero,agg,xgb,5,14.698537,6.8246875,1204431926_5
remtime,zero,agg,xgb,5,17.037657,9.84730324074074,1206779440_5
remtime,zero,agg,xgb,5,14.41668,8.176481481481481,1212433332_5
remtime,zero,agg,xgb,5,16.272034,4.112511574074073,1219509855_5
remtime,zero,agg,xgb,5,12.792968,4.6381597222222215,1226041324_5
remtime,zero,agg,xgb,5,21.139954,15.829664351851852,1248765312_5
remtime,zero,agg,xgb,5,14.313309,6.711377314814816,125718857_5
remtime,zero,agg,xgb,5,13.980117,7.098541666666668,1266010499_5
remtime,zero,agg,xgb,5,14.404702,16.734398148148152,1270175388_5
remtime,zero,agg,xgb,5,15.642387,7.236134259259258,12716824_5
remtime,zero,agg,xgb,5,15.42234,6.985590277777778,1278282603_5
remtime,zero,agg,xgb,5,15.573669,12.199594907407407,1292203372_5
remtime,zero,agg,xgb,5,12.799595,17.82403935185185,1344840884_5
remtime,zero,agg,xgb,5,18.986599,9.958333333333334,1347888391_5
remtime,zero,agg,xgb,5,13.878083,1.179988425925926,1357696952_5
remtime,zero,agg,xgb,5,15.148225,11.96880787037037,1359639481_5
remtime,zero,agg,xgb,5,11.164958,0.9912731481481482,1359982228_5
remtime,zero,agg,xgb,5,15.743966,7.857326388888889,1361510669_5
remtime,zero,agg,xgb,5,13.83761,3.8665972222222216,1395028182_5
remtime,zero,agg,xgb,5,13.937894,1.4200694444444444,1403714641_5
remtime,zero,agg,xgb,5,10.927546,18.182256944444443,1429834706_5
remtime,zero,agg,xgb,5,17.262886,5.915347222222223,1439034221_5
remtime,zero,agg,xgb,5,17.57656,12.983344907407409,1445301194_5
remtime,zero,agg,xgb,5,19.683353,7.036423611111112,1452593339_5
remtime,zero,agg,xgb,5,18.69239,7.1408564814814826,1459684566_5
remtime,zero,agg,xgb,5,15.139068,16.01133101851852,1470819740_5
remtime,zero,agg,xgb,5,15.133211,12.000995370370369,1495187612_5
remtime,zero,agg,xgb,5,14.7538595,6.943368055555554,1506673860_5
remtime,zero,agg,xgb,5,19.321253,7.132430555555557,1509724255_5
remtime,zero,agg,xgb,5,11.612335,12.8190625,1518842217_5
remtime,zero,agg,xgb,5,16.720417,23.03078703703704,1531372937_5
remtime,zero,agg,xgb,5,15.696746,11.698298611111115,1534175598_5
remtime,zero,agg,xgb,5,18.171188,4.934988425925926,1541826188_5
remtime,zero,agg,xgb,5,15.088791,11.0040625,1568090978_5
remtime,zero,agg,xgb,5,14.070833,6.910150462962962,1589624760_5
remtime,zero,agg,xgb,5,13.268567,9.893912037037037,1589946896_5
remtime,zero,agg,xgb,5,14.834905,4.794201388888889,1605593231_5
remtime,zero,agg,xgb,5,12.733513,1.1198263888888889,1612557107_5
remtime,zero,agg,xgb,5,16.156109,3.068587962962963,1623607293_5
remtime,zero,agg,xgb,5,11.464284,2.997002314814815,1627432412_5
remtime,zero,agg,xgb,5,13.864179,8.912557870370371,1630475769_5
remtime,zero,agg,xgb,5,12.26686,3.6803240740740732,1636659317_5
remtime,zero,agg,xgb,5,16.545609,13.887094907407407,1638379755_5
remtime,zero,agg,xgb,5,15.560896,7.020185185185184,1641972620_5
remtime,zero,agg,xgb,5,19.192835,3.944351851851852,1659255564_5
remtime,zero,agg,xgb,5,16.135082,5.6204629629629625,1661566238_5
remtime,zero,agg,xgb,5,15.112365,0.04793981481481482,1661574532_5
remtime,zero,agg,xgb,5,17.446745,7.132037037037038,1664621088_5
remtime,zero,agg,xgb,5,13.756893,1.2991666666666666,1670768029_5
remtime,zero,agg,xgb,5,15.074396,9.925648148148149,167825309_5
remtime,zero,agg,xgb,5,12.711702,6.622164351851853,1679215860_5
remtime,zero,agg,xgb,5,14.438535,4.308032407407406,1703969285_5
remtime,zero,agg,xgb,5,12.952345,4.9922106481481485,1716698141_5
remtime,zero,agg,xgb,5,13.80347,23.73579861111111,1727581145_5
remtime,zero,agg,xgb,5,14.549257,4.846030092592593,1761486530_5
remtime,zero,agg,xgb,5,15.049976,17.111226851851853,1777454448_5
remtime,zero,agg,xgb,5,10.297475,6.951597222222222,1780482603_5
remtime,zero,agg,xgb,5,13.971266,4.0028240740740735,1804015364_5
remtime,zero,agg,xgb,5,12.732272,8.021296296296295,1813196768_5
remtime,zero,agg,xgb,5,15.170967,6.972766203703704,1822579002_5
remtime,zero,agg,xgb,5,14.598867,0.7769444444444444,183528099_5
remtime,zero,agg,xgb,5,17.317186,5.8661458333333325,1837232546_5
remtime,zero,agg,xgb,5,14.708911,6.920625,1851874120_5
remtime,zero,agg,xgb,5,15.1926,4.784988425925926,1857316370_5
remtime,zero,agg,xgb,5,11.981495,0.012175925925925923,1869129677_5
remtime,zero,agg,xgb,5,17.825005,17.72945601851852,1882563257_5
remtime,zero,agg,xgb,5,12.863063,8.715763888888889,1885602665_5
remtime,zero,agg,xgb,5,14.178851,14.240300925925924,1902601657_5
remtime,zero,agg,xgb,5,13.794258,7.0123148148148156,1905561540_5
remtime,zero,agg,xgb,5,12.550997,6.233576388888888,1908235422_5
remtime,zero,agg,xgb,5,17.118452,5.7921296296296285,191922766_5
remtime,zero,agg,xgb,5,23.70595,3.841099537037037,1949069602_5
remtime,zero,agg,xgb,5,13.721192,19.18599537037037,1954046396_5
remtime,zero,agg,xgb,5,18.03252,5.890740740740742,1958282351_5
remtime,zero,agg,xgb,5,16.871624,6.860625,1962542067_5
remtime,zero,agg,xgb,5,14.230237,0.9925578703703704,1962983064_5
remtime,zero,agg,xgb,5,17.813608,4.129861111111111,1965849532_5
remtime,zero,agg,xgb,5,17.598297,18.111921296296295,1972029705_5
remtime,zero,agg,xgb,5,18.862757,19.223807870370365,199184776_5
remtime,zero,agg,xgb,5,12.213212,7.816909722222222,1995092888_5
remtime,zero,agg,xgb,5,13.216106,7.983657407407407,1998480538_5
remtime,zero,agg,xgb,5,12.30583,6.831585648148147,2009274259_5
remtime,zero,agg,xgb,5,14.940833,15.776134259259257,2019122599_5
remtime,zero,agg,xgb,5,13.884694,2.132662037037037,2062813997_5
remtime,zero,agg,xgb,5,14.369086,13.003159722222223,2085455067_5
remtime,zero,agg,xgb,5,14.256811,6.822592592592592,2087521978_5
remtime,zero,agg,xgb,5,17.5653,8.842372685185186,2089218629_5
remtime,zero,agg,xgb,5,15.253146,8.6803125,2111055752_5
remtime,zero,agg,xgb,5,17.235985,6.927175925925926,2139497576_5
remtime,zero,agg,xgb,5,18.39413,16.722164351851852,265449268_5
remtime,zero,agg,xgb,5,14.903121,9.821620370370368,268903185_5
remtime,zero,agg,xgb,5,13.769339,6.802141203703704,270623019_5
remtime,zero,agg,xgb,5,15.36606,10.258495370370369,285811325_5
remtime,zero,agg,xgb,5,14.71621,17.762002314814815,28960323_5
remtime,zero,agg,xgb,5,12.744697,4.095381944444443,352224008_5
remtime,zero,agg,xgb,5,10.92118,7.9817476851851845,353397724_5
remtime,zero,agg,xgb,5,14.451779,7.274594907407407,355591291_5
remtime,zero,agg,xgb,5,12.83799,9.925555555555556,362437843_5
remtime,zero,agg,xgb,5,13.571414,9.91101851851852,381274116_5
remtime,zero,agg,xgb,5,15.781078,2.8428472222222223,392859662_5
remtime,zero,agg,xgb,5,12.930791,7.797928240740742,405637316_5
remtime,zero,agg,xgb,5,12.779522,6.981655092592592,417332815_5
remtime,zero,agg,xgb,5,17.941084,6.8322569444444445,424363323_5
remtime,zero,agg,xgb,5,12.487437,6.779490740740742,432789106_5
remtime,zero,agg,xgb,5,16.015585,1.965289351851852,440790291_5
remtime,zero,agg,xgb,5,13.9224,9.054247685185183,463617637_5
remtime,zero,agg,xgb,5,12.426368,8.115729166666666,471904357_5
remtime,zero,agg,xgb,5,17.430294,11.685972222222222,486324246_5
remtime,zero,agg,xgb,5,15.809524,2.3085532407407405,511603944_5
remtime,zero,agg,xgb,5,14.18839,2.2375,515232769_5
remtime,zero,agg,xgb,5,25.302723,2.9831712962962964,539113630_5
remtime,zero,agg,xgb,5,14.051416,3.1586574074074067,576893560_5
remtime,zero,agg,xgb,5,17.945147,7.001215277777778,581256241_5
remtime,zero,agg,xgb,5,14.354568,6.977349537037037,630653306_5
remtime,zero,agg,xgb,5,13.671032,3.0683101851851853,630861561_5
remtime,zero,agg,xgb,5,14.02607,5.998530092592592,639055240_5
remtime,zero,agg,xgb,5,14.477163,8.046365740740741,63932076_5
remtime,zero,agg,xgb,5,16.826927,4.0390625,639333261_5
remtime,zero,agg,xgb,5,13.326716,9.99875,676837330_5
remtime,zero,agg,xgb,5,13.860333,7.920555555555557,701552965_5
remtime,zero,agg,xgb,5,14.378924,6.983842592592592,726080078_5
remtime,zero,agg,xgb,5,13.868916,2.7810532407407407,731053814_5
remtime,zero,agg,xgb,5,14.823608,8.929849537037038,798973991_5
remtime,zero,agg,xgb,5,12.274811,1.205300925925926,799038872_5
remtime,zero,agg,xgb,5,14.936514,3.9119907407407406,799781255_5
remtime,zero,agg,xgb,5,11.111803,3.923888888888889,802643457_5
remtime,zero,agg,xgb,5,13.971638,9.062141203703703,8039711_5
remtime,zero,agg,xgb,5,13.260932,11.561168981481481,807788459_5
remtime,zero,agg,xgb,5,13.182868,8.893009259259257,81121528_5
remtime,zero,agg,xgb,5,14.542092,7.0907175925925925,820279576_5
remtime,zero,agg,xgb,5,12.636829,1.909363425925926,822441404_5
remtime,zero,agg,xgb,5,15.151211,5.965162037037038,830859051_5
remtime,zero,agg,xgb,5,14.041204,9.913969907407408,84921509_5
remtime,zero,agg,xgb,5,15.375093,4.126203703703704,863470764_5
remtime,zero,agg,xgb,5,15.131378,8.076689814814815,876478835_5
remtime,zero,agg,xgb,5,15.258644,4.0871296296296284,896367681_5
remtime,zero,agg,xgb,5,15.532291,6.817465277777778,898181445_5
remtime,zero,agg,xgb,5,16.117294,13.756851851851852,936392619_5
remtime,zero,agg,xgb,6,15.4341955,6.206215277777778,1010390571_6
remtime,zero,agg,xgb,6,14.853138,13.973217592592592,1017644369_6
remtime,zero,agg,xgb,6,13.718265,6.941458333333332,1019849833_6
remtime,zero,agg,xgb,6,19.8617,5.0405902777777785,102041449_6
remtime,zero,agg,xgb,6,14.593659,10.79332175925926,1023366085_6
remtime,zero,agg,xgb,6,16.659342,7.343831018518518,1036492833_6
remtime,zero,agg,xgb,6,14.192124,3.0266435185185183,1043190619_6
remtime,zero,agg,xgb,6,14.913081,5.874780092592593,1047194763_6
remtime,zero,agg,xgb,6,18.375717,1.3157754629629628,1068144226_6
remtime,zero,agg,xgb,6,15.868385,4.431284722222221,109999371_6
remtime,zero,agg,xgb,6,16.018923,4.012118055555557,1102768033_6
remtime,zero,agg,xgb,6,13.613095,0.08123842592592592,1107169322_6
remtime,zero,agg,xgb,6,15.109921,6.828888888888889,1124966685_6
remtime,zero,agg,xgb,6,15.538914,7.919872685185185,1130289017_6
remtime,zero,agg,xgb,6,15.580308,9.103078703703703,1140236377_6
remtime,zero,agg,xgb,6,11.5744095,7.270416666666668,115875432_6
remtime,zero,agg,xgb,6,15.108836,13.646643518518516,1161266589_6
remtime,zero,agg,xgb,6,12.999239,1.9276736111111108,1164895484_6
remtime,zero,agg,xgb,6,16.185444,3.780486111111111,1170931347_6
remtime,zero,agg,xgb,6,16.422554,6.91875,117667027_6
remtime,zero,agg,xgb,6,10.364029,12.015081018518519,1179073626_6
remtime,zero,agg,xgb,6,9.713052,8.054039351851854,1181289999_6
remtime,zero,agg,xgb,6,14.381716,8.844074074074074,1191708035_6
remtime,zero,agg,xgb,6,15.076604,12.987905092592593,1191906778_6
remtime,zero,agg,xgb,6,18.956264,6.26056712962963,1194598473_6
remtime,zero,agg,xgb,6,14.724399,6.8246875,1204431926_6
remtime,zero,agg,xgb,6,17.03884,9.84730324074074,1206779440_6
remtime,zero,agg,xgb,6,14.187129,8.176481481481481,1212433332_6
remtime,zero,agg,xgb,6,16.22424,4.1125,1219509855_6
remtime,zero,agg,xgb,6,12.75414,4.635925925925926,1226041324_6
remtime,zero,agg,xgb,6,21.08942,15.829456018518519,1248765312_6
remtime,zero,agg,xgb,6,14.24564,6.710775462962962,125718857_6
remtime,zero,agg,xgb,6,14.020497,7.0985300925925925,1266010499_6
remtime,zero,agg,xgb,6,14.392205,16.734398148148152,1270175388_6
remtime,zero,agg,xgb,6,15.618515,7.236122685185184,12716824_6
remtime,zero,agg,xgb,6,15.343385,6.982997685185184,1278282603_6
remtime,zero,agg,xgb,6,14.931311,12.199583333333333,1292203372_6
remtime,zero,agg,xgb,6,12.726097,17.823252314814816,1344840884_6
remtime,zero,agg,xgb,6,19.156662,9.958229166666667,1347888391_6
remtime,zero,agg,xgb,6,13.806842,1.1796180555555555,1357696952_6
remtime,zero,agg,xgb,6,14.997877,11.967627314814816,1359639481_6
remtime,zero,agg,xgb,6,11.268213,0.9911574074074074,1359982228_6
remtime,zero,agg,xgb,6,15.5506935,7.855763888888888,1361510669_6
remtime,zero,agg,xgb,6,13.814044,3.8665972222222216,1395028182_6
remtime,zero,agg,xgb,6,13.956815,1.4200578703703703,1403714641_6
remtime,zero,agg,xgb,6,10.926834,18.182256944444443,1429834706_6
remtime,zero,agg,xgb,6,17.188847,5.913668981481482,1439034221_6
remtime,zero,agg,xgb,6,17.600925,12.983333333333333,1445301194_6
remtime,zero,agg,xgb,6,19.720898,7.036423611111112,1452593339_6
remtime,zero,agg,xgb,6,18.654526,7.140844907407407,1459684566_6
remtime,zero,agg,xgb,6,15.168566,16.00894675925926,1470819740_6
remtime,zero,agg,xgb,6,15.014896,12.000995370370369,1495187612_6
remtime,zero,agg,xgb,6,14.685182,6.941655092592592,1506673860_6
remtime,zero,agg,xgb,6,19.302551,7.130983796296296,1509724255_6
remtime,zero,agg,xgb,6,11.612768,12.8190625,1518842217_6
remtime,zero,agg,xgb,6,16.749926,23.03078703703704,1531372937_6
remtime,zero,agg,xgb,6,15.669193,11.698298611111115,1534175598_6
remtime,zero,agg,xgb,6,18.081682,4.934918981481482,1541826188_6
remtime,zero,agg,xgb,6,15.21902,11.003981481481484,1568090978_6
remtime,zero,agg,xgb,6,14.085788,6.909953703703704,1589624760_6
remtime,zero,agg,xgb,6,13.173159,9.893912037037037,1589946896_6
remtime,zero,agg,xgb,6,14.955959,4.7933564814814815,1605593231_6
remtime,zero,agg,xgb,6,12.770646,1.1198148148148148,1612557107_6
remtime,zero,agg,xgb,6,16.033731,3.068587962962963,1623607293_6
remtime,zero,agg,xgb,6,11.603226,2.9965740740740743,1627432412_6
remtime,zero,agg,xgb,6,13.761582,8.912314814814815,1630475769_6
remtime,zero,agg,xgb,6,12.227067,3.6803125,1636659317_6
remtime,zero,agg,xgb,6,16.455284,13.886956018518516,1638379755_6
remtime,zero,agg,xgb,6,15.6153965,7.020173611111112,1641972620_6
remtime,zero,agg,xgb,6,19.25593,3.9442013888888887,1659255564_6
remtime,zero,agg,xgb,6,16.130146,5.62037037037037,1661566238_6
remtime,zero,agg,xgb,6,14.759619,0.018159722222222226,1661574532_6
remtime,zero,agg,xgb,6,17.342096,7.132025462962963,1664621088_6
remtime,zero,agg,xgb,6,13.727833,1.2991550925925923,1670768029_6
remtime,zero,agg,xgb,6,15.174081,9.924965277777778,167825309_6
remtime,zero,agg,xgb,6,12.721503,6.622083333333332,1679215860_6
remtime,zero,agg,xgb,6,14.260881,4.307858796296296,1703969285_6
remtime,zero,agg,xgb,6,12.910323,4.9922106481481485,1716698141_6
remtime,zero,agg,xgb,6,13.778215,23.735659722222227,1727581145_6
remtime,zero,agg,xgb,6,14.551121,4.846030092592593,1761486530_6
remtime,zero,agg,xgb,6,14.776125,17.107060185185187,1777454448_6
remtime,zero,agg,xgb,6,10.2954445,6.950590277777778,1780482603_6
remtime,zero,agg,xgb,6,13.861972,4.0028240740740735,1804015364_6
remtime,zero,agg,xgb,6,12.846574,8.02111111111111,1813196768_6
remtime,zero,agg,xgb,6,15.324065,6.971354166666668,1822579002_6
remtime,zero,agg,xgb,6,14.429296,0.7769328703703704,183528099_6
remtime,zero,agg,xgb,6,17.207577,5.8588657407407405,1837232546_6
remtime,zero,agg,xgb,6,14.7081995,6.920625,1851874120_6
remtime,zero,agg,xgb,6,15.055439,4.7843171296296285,1857316370_6
remtime,zero,agg,xgb,6,12.017126,0.012175925925925923,1869129677_6
remtime,zero,agg,xgb,6,17.409231,17.729363425925925,1882563257_6
remtime,zero,agg,xgb,6,12.690571,8.715671296296296,1885602665_6
remtime,zero,agg,xgb,6,14.267148,14.240300925925924,1902601657_6
remtime,zero,agg,xgb,6,13.778024,7.0123148148148156,1905561540_6
remtime,zero,agg,xgb,6,12.5768585,6.233564814814816,1908235422_6
remtime,zero,agg,xgb,6,17.094578,5.792118055555554,191922766_6
remtime,zero,agg,xgb,6,23.525595,3.841087962962963,1949069602_6
remtime,zero,agg,xgb,6,14.322248,19.18599537037037,1954046396_6
remtime,zero,agg,xgb,6,18.0089,5.890740740740742,1958282351_6
remtime,zero,agg,xgb,6,16.807898,6.8606134259259255,1962542067_6
remtime,zero,agg,xgb,6,14.412216,0.9924652777777778,1962983064_6
remtime,zero,agg,xgb,6,17.779537,4.129467592592594,1965849532_6
remtime,zero,agg,xgb,6,18.06632,18.111608796296295,1972029705_6
remtime,zero,agg,xgb,6,18.825071,19.223796296296296,199184776_6
remtime,zero,agg,xgb,6,12.146706,7.816678240740742,1995092888_6
remtime,zero,agg,xgb,6,13.056266,7.983645833333332,1998480538_6
remtime,zero,agg,xgb,6,12.163117,6.8309375,2009274259_6
remtime,zero,agg,xgb,6,14.952708,15.776134259259257,2019122599_6
remtime,zero,agg,xgb,6,13.827551,2.1319560185185185,2062813997_6
remtime,zero,agg,xgb,6,14.265662,12.991828703703707,2085455067_6
remtime,zero,agg,xgb,6,14.165419,6.821539351851853,2087521978_6
remtime,zero,agg,xgb,6,17.48126,8.842372685185186,2089218629_6
remtime,zero,agg,xgb,6,15.226062,8.67869212962963,2111055752_6
remtime,zero,agg,xgb,6,17.118032,6.927094907407408,2139497576_6
remtime,zero,agg,xgb,6,18.384968,16.718020833333334,265449268_6
remtime,zero,agg,xgb,6,14.990465,9.820879629629632,268903185_6
remtime,zero,agg,xgb,6,13.809993,6.802141203703704,270623019_6
remtime,zero,agg,xgb,6,15.345864,10.257673611111109,285811325_6
remtime,zero,agg,xgb,6,14.744521,17.762002314814815,28960323_6
remtime,zero,agg,xgb,6,12.780536,4.095370370370372,352224008_6
remtime,zero,agg,xgb,6,10.937828,7.981736111111112,353397724_6
remtime,zero,agg,xgb,6,14.401601,7.274583333333332,355591291_6
remtime,zero,agg,xgb,6,12.786902,9.921006944444443,362437843_6
remtime,zero,agg,xgb,6,13.470398,9.9109375,381274116_6
remtime,zero,agg,xgb,6,15.69223,2.8396412037037035,392859662_6
remtime,zero,agg,xgb,6,12.991495,7.797881944444446,405637316_6
remtime,zero,agg,xgb,6,12.727158,6.981643518518518,417332815_6
remtime,zero,agg,xgb,6,18.11933,6.832164351851853,424363323_6
