label_col,bucket_method,feat_encoding,cls,nr_events,predicted,actual,case_id
remtime,zero,agg,xgb,4,10.54918,2.997013888888889,1627432412_4
remtime,zero,agg,xgb,4,13.74822,8.912569444444445,1630475769_4
remtime,zero,agg,xgb,4,13.20328,3.6812847222222222,1636659317_4
remtime,zero,agg,xgb,4,16.344036,13.887094907407407,1638379755_4
remtime,zero,agg,xgb,4,15.639361,7.020914351851853,1641972620_4
remtime,zero,agg,xgb,4,18.843304,3.9443634259259266,1659255564_4
remtime,zero,agg,xgb,4,16.17324,5.6204629629629625,1661566238_4
remtime,zero,agg,xgb,4,15.211676,1.106238425925926,1661574532_4
remtime,zero,agg,xgb,4,16.841404,7.133969907407407,1664621088_4
remtime,zero,agg,xgb,4,13.570569,1.3014004629629627,1670768029_4
remtime,zero,agg,xgb,4,15.7150345,9.925648148148149,167825309_4
remtime,zero,agg,xgb,4,12.623522,6.622175925925926,1679215860_4
remtime,zero,agg,xgb,4,15.065371,4.3080439814814815,1703969285_4
remtime,zero,agg,xgb,4,13.00708,4.994097222222221,1716698141_4
remtime,zero,agg,xgb,4,13.920011,23.73579861111111,1727581145_4
remtime,zero,agg,xgb,4,14.663529,4.847893518518519,1761486530_4
remtime,zero,agg,xgb,4,15.717174,23.104421296296294,1777454448_4
remtime,zero,agg,xgb,4,10.8080845,6.951597222222222,1780482603_4
remtime,zero,agg,xgb,4,13.848655,4.004212962962963,1804015364_4
remtime,zero,agg,xgb,4,12.892407,8.02130787037037,1813196768_4
remtime,zero,agg,xgb,4,16.649033,8.061342592592592,1822579002_4
remtime,zero,agg,xgb,4,15.138146,0.7784143518518518,183528099_4
remtime,zero,agg,xgb,4,18.739494,6.958576388888888,1837232546_4
remtime,zero,agg,xgb,4,14.779425,6.924224537037038,1851874120_4
remtime,zero,agg,xgb,4,15.841477,4.891400462962963,1857316370_4
remtime,zero,agg,xgb,4,12.614585,0.014363425925925925,1869129677_4
remtime,zero,agg,xgb,4,17.070902,17.72946759259259,1882563257_4
remtime,zero,agg,xgb,4,13.637118,8.715775462962963,1885602665_4
remtime,zero,agg,xgb,4,15.610689,14.24523148148148,1902601657_4
remtime,zero,agg,xgb,4,13.687143,7.0179629629629625,1905561540_4
remtime,zero,agg,xgb,4,12.372836,6.235949074074074,1908235422_4
remtime,zero,agg,xgb,4,16.985115,5.793333333333332,191922766_4
remtime,zero,agg,xgb,4,22.520649,3.845717592592592,1949069602_4
remtime,zero,agg,xgb,4,15.202563,19.187546296296297,1954046396_4
remtime,zero,agg,xgb,4,18.324224,5.8923958333333335,1958282351_4
remtime,zero,agg,xgb,4,16.684956,6.861608796296296,1962542067_4
remtime,zero,agg,xgb,4,14.763904,0.9925578703703704,1962983064_4
remtime,zero,agg,xgb,4,18.402863,4.129861111111111,1965849532_4
remtime,zero,agg,xgb,4,17.29322,19.982152777777774,1972029705_4
remtime,zero,agg,xgb,4,19.672138,19.22716435185185,199184776_4
remtime,zero,agg,xgb,4,12.793335,7.816909722222222,1995092888_4
remtime,zero,agg,xgb,4,13.466902,7.984398148148148,1998480538_4
remtime,zero,agg,xgb,4,12.30686,6.831597222222222,2009274259_4
remtime,zero,agg,xgb,4,14.800034,15.776701388888887,2019122599_4
remtime,zero,agg,xgb,4,13.746924,2.132662037037037,2062813997_4
remtime,zero,agg,xgb,4,15.095876,14.053125,2085455067_4
remtime,zero,agg,xgb,4,14.40012,6.822592592592592,2087521978_4
remtime,zero,agg,xgb,4,17.25109,8.848252314814815,2089218629_4
remtime,zero,agg,xgb,4,15.086705,8.680324074074074,2111055752_4
remtime,zero,agg,xgb,4,16.136063,6.9271875,2139497576_4
remtime,zero,agg,xgb,4,19.039654,17.905636574074077,265449268_4
remtime,zero,agg,xgb,4,14.781373,9.821631944444443,268903185_4
remtime,zero,agg,xgb,4,14.249621,6.805532407407408,270623019_4
remtime,zero,agg,xgb,4,15.985965,11.230243055555556,285811325_4
remtime,zero,agg,xgb,4,14.317547,17.764490740740737,28960323_4
remtime,zero,agg,xgb,4,13.347217,4.096886574074073,352224008_4
remtime,zero,agg,xgb,4,11.589386,7.98769675925926,353397724_4
remtime,zero,agg,xgb,4,14.6816635,7.275787037037038,355591291_4
remtime,zero,agg,xgb,4,11.931539,11.100497685185184,362437843_4
remtime,zero,agg,xgb,4,14.05182,9.911030092592592,381274116_4
remtime,zero,agg,xgb,4,16.551641,3.917337962962963,392859662_4
remtime,zero,agg,xgb,4,12.849165,7.7998726851851865,405637316_4
remtime,zero,agg,xgb,4,12.402701,6.983078703703704,417332815_4
remtime,zero,agg,xgb,4,18.475672,6.832268518518518,424363323_4
remtime,zero,agg,xgb,4,12.088259,8.741284722222222,432789106_4
remtime,zero,agg,xgb,4,15.818217,1.965289351851852,440790291_4
remtime,zero,agg,xgb,4,13.387208,9.056215277777778,463617637_4
remtime,zero,agg,xgb,4,11.319055,8.115729166666666,471904357_4
remtime,zero,agg,xgb,4,18.909245,11.690057870370369,486324246_4
remtime,zero,agg,xgb,4,16.004807,2.312708333333333,511603944_4
remtime,zero,agg,xgb,4,14.908988,2.2391550925925925,515232769_4
remtime,zero,agg,xgb,4,25.156292,2.98568287037037,539113630_4
remtime,zero,agg,xgb,4,15.045164,3.246851851851852,576893560_4
remtime,zero,agg,xgb,4,19.105806,7.001226851851853,581256241_4
remtime,zero,agg,xgb,4,13.405903,6.97837962962963,630653306_4
remtime,zero,agg,xgb,4,13.418484,3.070625,630861561_4
remtime,zero,agg,xgb,4,13.707678,5.998541666666667,639055240_4
remtime,zero,agg,xgb,4,14.116121,8.047951388888889,63932076_4
remtime,zero,agg,xgb,4,17.065538,4.042164351851852,639333261_4
remtime,zero,agg,xgb,4,13.662654,9.99875,676837330_4
remtime,zero,agg,xgb,4,14.724791,7.92056712962963,701552965_4
remtime,zero,agg,xgb,4,14.174318,6.983854166666666,726080078_4
remtime,zero,agg,xgb,4,14.023621,2.781724537037037,731053814_4
remtime,zero,agg,xgb,4,14.508107,8.932060185185183,798973991_4
remtime,zero,agg,xgb,4,12.343393,1.2053125,799038872_4
remtime,zero,agg,xgb,4,14.050175,3.912002314814815,799781255_4
remtime,zero,agg,xgb,4,11.787205,3.923888888888889,802643457_4
remtime,zero,agg,xgb,4,14.178824,9.06769675925926,8039711_4
remtime,zero,agg,xgb,4,13.326645,11.561180555555556,807788459_4
remtime,zero,agg,xgb,4,13.249868,8.893009259259257,81121528_4
remtime,zero,agg,xgb,4,14.014596,7.090729166666668,820279576_4
remtime,zero,agg,xgb,4,12.702797,1.910266203703704,822441404_4
remtime,zero,agg,xgb,4,15.703075,5.971840277777778,830859051_4
remtime,zero,agg,xgb,4,13.04909,9.914664351851853,84921509_4
remtime,zero,agg,xgb,4,14.683021,4.127164351851852,863470764_4
remtime,zero,agg,xgb,4,14.978758,8.078310185185185,876478835_4
remtime,zero,agg,xgb,4,15.36833,4.087141203703704,896367681_4
remtime,zero,agg,xgb,4,15.517708,6.817476851851853,898181445_4
remtime,zero,agg,xgb,4,15.710888,13.758148148148148,936392619_4
remtime,zero,agg,xgb,5,15.107257,6.206226851851853,1010390571_5
remtime,zero,agg,xgb,5,14.322367,13.973229166666664,1017644369_5
remtime,zero,agg,xgb,5,14.067106,6.941469907407408,1019849833_5
remtime,zero,agg,xgb,5,20.387028,5.0405902777777785,102041449_5
remtime,zero,agg,xgb,5,14.231285,10.79332175925926,1023366085_5
remtime,zero,agg,xgb,5,15.751439,7.344039351851853,1036492833_5
remtime,zero,agg,xgb,5,13.984256,3.026736111111111,1043190619_5
remtime,zero,agg,xgb,5,14.666299,5.874791666666668,1047194763_5
remtime,zero,agg,xgb,5,18.90091,1.3157754629629628,1068144226_5
remtime,zero,agg,xgb,5,16.576027,4.4312962962962965,109999371_5
remtime,zero,agg,xgb,5,15.590502,4.01212962962963,1102768033_5
remtime,zero,agg,xgb,5,13.629407,0.08738425925925926,1107169322_5
remtime,zero,agg,xgb,5,15.462449,6.828888888888889,1124966685_5
remtime,zero,agg,xgb,5,16.799208,7.919884259259258,1130289017_5
remtime,zero,agg,xgb,5,15.845739,9.104166666666666,1140236377_5
remtime,zero,agg,xgb,5,11.65559,7.271435185185185,115875432_5
remtime,zero,agg,xgb,5,15.040623,13.646875,1161266589_5
remtime,zero,agg,xgb,5,13.222258,1.9282870370370366,1164895484_5
remtime,zero,agg,xgb,5,15.275369,3.780497685185185,1170931347_5
remtime,zero,agg,xgb,5,16.226494,6.922372685185184,117667027_5
remtime,zero,agg,xgb,5,9.938818,12.015092592592593,1179073626_5
remtime,zero,agg,xgb,5,9.149632,8.054641203703703,1181289999_5
remtime,zero,agg,xgb,5,13.653991,8.844166666666666,1191708035_5
remtime,zero,agg,xgb,5,15.658356,12.988020833333335,1191906778_5
remtime,zero,agg,xgb,5,19.3325,6.260578703703704,1194598473_5
remtime,zero,agg,xgb,5,14.678601,6.8246875,1204431926_5
remtime,zero,agg,xgb,5,17.13401,9.84730324074074,1206779440_5
remtime,zero,agg,xgb,5,14.06982,8.176481481481481,1212433332_5
remtime,zero,agg,xgb,5,16.922865,4.112511574074073,1219509855_5
remtime,zero,agg,xgb,5,12.382421,4.6381597222222215,1226041324_5
remtime,zero,agg,xgb,5,21.501284,15.829664351851852,1248765312_5
remtime,zero,agg,xgb,5,14.678414,6.711377314814816,125718857_5
remtime,zero,agg,xgb,5,13.981794,7.098541666666668,1266010499_5
remtime,zero,agg,xgb,5,15.013935,16.734398148148152,1270175388_5
remtime,zero,agg,xgb,5,15.443814,7.236134259259258,12716824_5
remtime,zero,agg,xgb,5,14.8643875,6.985590277777778,1278282603_5
remtime,zero,agg,xgb,5,15.887488,12.199594907407407,1292203372_5
remtime,zero,agg,xgb,5,12.990302,17.82403935185185,1344840884_5
remtime,zero,agg,xgb,5,20.107792,9.958333333333334,1347888391_5
remtime,zero,agg,xgb,5,13.043903,1.179988425925926,1357696952_5
remtime,zero,agg,xgb,5,14.642403,11.96880787037037,1359639481_5
remtime,zero,agg,xgb,5,11.61911,0.9912731481481482,1359982228_5
remtime,zero,agg,xgb,5,15.407164,7.857326388888889,1361510669_5
remtime,zero,agg,xgb,5,13.682992,3.8665972222222216,1395028182_5
remtime,zero,agg,xgb,5,13.333572,1.4200694444444444,1403714641_5
remtime,zero,agg,xgb,5,10.957373,18.182256944444443,1429834706_5
remtime,zero,agg,xgb,5,16.474167,5.915347222222223,1439034221_5
remtime,zero,agg,xgb,5,17.872833,12.983344907407409,1445301194_5
remtime,zero,agg,xgb,5,19.777103,7.036423611111112,1452593339_5
remtime,zero,agg,xgb,5,18.315752,7.1408564814814826,1459684566_5
remtime,zero,agg,xgb,5,14.856578,16.01133101851852,1470819740_5
remtime,zero,agg,xgb,5,14.8421135,12.000995370370369,1495187612_5
remtime,zero,agg,xgb,5,14.550483,6.943368055555554,1506673860_5
remtime,zero,agg,xgb,5,19.309053,7.132430555555557,1509724255_5
remtime,zero,agg,xgb,5,11.98496,12.8190625,1518842217_5
remtime,zero,agg,xgb,5,17.590467,23.03078703703704,1531372937_5
remtime,zero,agg,xgb,5,17.00176,11.698298611111115,1534175598_5
remtime,zero,agg,xgb,5,18.987968,4.934988425925926,1541826188_5
remtime,zero,agg,xgb,5,15.226367,11.0040625,1568090978_5
remtime,zero,agg,xgb,5,14.529708,6.910150462962962,1589624760_5
remtime,zero,agg,xgb,5,12.16986,9.893912037037037,1589946896_5
remtime,zero,agg,xgb,5,14.893077,4.794201388888889,1605593231_5
remtime,zero,agg,xgb,5,12.770502,1.1198263888888889,1612557107_5
remtime,zero,agg,xgb,5,15.414043,3.068587962962963,1623607293_5
remtime,zero,agg,xgb,5,10.472241,2.997002314814815,1627432412_5
remtime,zero,agg,xgb,5,13.563498,8.912557870370371,1630475769_5
remtime,zero,agg,xgb,5,13.178494,3.6803240740740732,1636659317_5
remtime,zero,agg,xgb,5,16.403374,13.887094907407407,1638379755_5
remtime,zero,agg,xgb,5,15.57327,7.020185185185184,1641972620_5
remtime,zero,agg,xgb,5,18.829363,3.944351851851852,1659255564_5
remtime,zero,agg,xgb,5,16.304832,5.6204629629629625,1661566238_5
remtime,zero,agg,xgb,5,15.257315,0.04793981481481482,1661574532_5
remtime,zero,agg,xgb,5,16.762897,7.132037037037038,1664621088_5
remtime,zero,agg,xgb,5,13.450585,1.2991666666666666,1670768029_5
remtime,zero,agg,xgb,5,15.715674,9.925648148148149,167825309_5
remtime,zero,agg,xgb,5,12.622383,6.622164351851853,1679215860_5
remtime,zero,agg,xgb,5,15.086641,4.308032407407406,1703969285_5
remtime,zero,agg,xgb,5,13.031573,4.9922106481481485,1716698141_5
remtime,zero,agg,xgb,5,13.9206505,23.73579861111111,1727581145_5
remtime,zero,agg,xgb,5,14.604472,4.846030092592593,1761486530_5
remtime,zero,agg,xgb,5,14.491376,17.111226851851853,1777454448_5
remtime,zero,agg,xgb,5,10.946783,6.951597222222222,1780482603_5
remtime,zero,agg,xgb,5,13.83584,4.0028240740740735,1804015364_5
remtime,zero,agg,xgb,5,12.971597,8.021296296296295,1813196768_5
remtime,zero,agg,xgb,5,14.664522,6.972766203703704,1822579002_5
remtime,zero,agg,xgb,5,14.883824,0.7769444444444444,183528099_5
remtime,zero,agg,xgb,5,17.401226,5.8661458333333325,1837232546_5
remtime,zero,agg,xgb,5,14.659525,6.920625,1851874120_5
remtime,zero,agg,xgb,5,15.9139,4.784988425925926,1857316370_5
remtime,zero,agg,xgb,5,12.431727,0.012175925925925923,1869129677_5
remtime,zero,agg,xgb,5,17.017683,17.72945601851852,1882563257_5
remtime,zero,agg,xgb,5,13.607284,8.715763888888889,1885602665_5
remtime,zero,agg,xgb,5,15.4456005,14.240300925925924,1902601657_5
remtime,zero,agg,xgb,5,13.64758,7.0123148148148156,1905561540_5
remtime,zero,agg,xgb,5,12.323697,6.233576388888888,1908235422_5
remtime,zero,agg,xgb,5,16.930862,5.7921296296296285,191922766_5
remtime,zero,agg,xgb,5,22.410997,3.841099537037037,1949069602_5
remtime,zero,agg,xgb,5,15.174727,19.18599537037037,1954046396_5
remtime,zero,agg,xgb,5,18.328299,5.890740740740742,1958282351_5
remtime,zero,agg,xgb,5,16.571407,6.860625,1962542067_5
remtime,zero,agg,xgb,5,14.686993,0.9925578703703704,1962983064_5
remtime,zero,agg,xgb,5,18.301315,4.129861111111111,1965849532_5
remtime,zero,agg,xgb,5,17.697954,18.111921296296295,1972029705_5
remtime,zero,agg,xgb,5,18.907934,19.223807870370365,199184776_5
remtime,zero,agg,xgb,5,12.688346,7.816909722222222,1995092888_5
remtime,zero,agg,xgb,5,13.518032,7.983657407407407,1998480538_5
remtime,zero,agg,xgb,5,12.277345,6.831585648148147,2009274259_5
remtime,zero,agg,xgb,5,14.689134,15.776134259259257,2019122599_5
remtime,zero,agg,xgb,5,13.731978,2.132662037037037,2062813997_5
remtime,zero,agg,xgb,5,14.120586,13.003159722222223,2085455067_5
remtime,zero,agg,xgb,5,14.311163,6.822592592592592,2087521978_5
remtime,zero,agg,xgb,5,17.269888,8.842372685185186,2089218629_5
remtime,zero,agg,xgb,5,14.880623,8.6803125,2111055752_5
remtime,zero,agg,xgb,5,16.086945,6.927175925925926,2139497576_5
remtime,zero,agg,xgb,5,18.451103,16.722164351851852,265449268_5
remtime,zero,agg,xgb,5,14.6516,9.821620370370368,268903185_5
remtime,zero,agg,xgb,5,14.177885,6.802141203703704,270623019_5
remtime,zero,agg,xgb,5,14.980515,10.258495370370369,285811325_5
remtime,zero,agg,xgb,5,14.380987,17.762002314814815,28960323_5
remtime,zero,agg,xgb,5,13.410274,4.095381944444443,352224008_5
remtime,zero,agg,xgb,5,11.291589,7.9817476851851845,353397724_5
remtime,zero,agg,xgb,5,14.476505,7.274594907407407,355591291_5
remtime,zero,agg,xgb,5,12.675843,9.925555555555556,362437843_5
remtime,zero,agg,xgb,5,14.015048,9.91101851851852,381274116_5
remtime,zero,agg,xgb,5,15.969724,2.8428472222222223,392859662_5
remtime,zero,agg,xgb,5,12.858609,7.797928240740742,405637316_5
remtime,zero,agg,xgb,5,12.328114,6.981655092592592,417332815_5
remtime,zero,agg,xgb,5,18.553553,6.8322569444444445,424363323_5
remtime,zero,agg,xgb,5,12.000654,6.779490740740742,432789106_5
remtime,zero,agg,xgb,5,15.700599,1.965289351851852,440790291_5
remtime,zero,agg,xgb,5,13.327338,9.054247685185183,463617637_5
remtime,zero,agg,xgb,5,11.306219,8.115729166666666,471904357_5
remtime,zero,agg,xgb,5,18.882908,11.685972222222222,486324246_5
remtime,zero,agg,xgb,5,15.744272,2.3085532407407405,511603944_5
remtime,zero,agg,xgb,5,14.678472,2.2375,515232769_5
remtime,zero,agg,xgb,5,24.91906,2.9831712962962964,539113630_5
remtime,zero,agg,xgb,5,14.107546,3.1586574074074067,576893560_5
remtime,zero,agg,xgb,5,19.024496,7.001215277777778,581256241_5
remtime,zero,agg,xgb,5,13.215065,6.977349537037037,630653306_5
remtime,zero,agg,xgb,5,13.322975,3.0683101851851853,630861561_5
remtime,zero,agg,xgb,5,13.908112,5.998530092592592,639055240_5
remtime,zero,agg,xgb,5,14.060172,8.046365740740741,63932076_5
remtime,zero,agg,xgb,5,16.954952,4.0390625,639333261_5
remtime,zero,agg,xgb,5,13.571448,9.99875,676837330_5
remtime,zero,agg,xgb,5,14.708391,7.920555555555557,701552965_5
remtime,zero,agg,xgb,5,14.015674,6.983842592592592,726080078_5
remtime,zero,agg,xgb,5,14.037637,2.7810532407407407,731053814_5
remtime,zero,agg,xgb,5,14.406821,8.929849537037038,798973991_5
remtime,zero,agg,xgb,5,12.324918,1.205300925925926,799038872_5
remtime,zero,agg,xgb,5,14.238582,3.9119907407407406,799781255_5
remtime,zero,agg,xgb,5,11.796905,3.923888888888889,802643457_5
remtime,zero,agg,xgb,5,14.170114,9.062141203703703,8039711_5
remtime,zero,agg,xgb,5,13.348661,11.561168981481481,807788459_5
remtime,zero,agg,xgb,5,13.082737,8.893009259259257,81121528_5
remtime,zero,agg,xgb,5,14.17882,7.0907175925925925,820279576_5
remtime,zero,agg,xgb,5,12.801854,1.909363425925926,822441404_5
remtime,zero,agg,xgb,5,15.559422,5.965162037037038,830859051_5
remtime,zero,agg,xgb,5,14.417276,9.913969907407408,84921509_5
remtime,zero,agg,xgb,5,14.764581,4.126203703703704,863470764_5
remtime,zero,agg,xgb,5,14.798605,8.076689814814815,876478835_5
remtime,zero,agg,xgb,5,15.456305,4.0871296296296284,896367681_5
remtime,zero,agg,xgb,5,15.569866,6.817465277777778,898181445_5
remtime,zero,agg,xgb,5,15.694796,13.756851851851852,936392619_5
remtime,zero,agg,xgb,6,15.072409,6.206215277777778,1010390571_6
remtime,zero,agg,xgb,6,14.232626,13.973217592592592,1017644369_6
remtime,zero,agg,xgb,6,13.92303,6.941458333333332,1019849833_6
remtime,zero,agg,xgb,6,20.387829,5.0405902777777785,102041449_6
remtime,zero,agg,xgb,6,14.224618,10.79332175925926,1023366085_6
remtime,zero,agg,xgb,6,15.912473,7.343831018518518,1036492833_6
remtime,zero,agg,xgb,6,13.766246,3.0266435185185183,1043190619_6
remtime,zero,agg,xgb,6,14.646718,5.874780092592593,1047194763_6
remtime,zero,agg,xgb,6,18.920889,1.3157754629629628,1068144226_6
remtime,zero,agg,xgb,6,16.754797,4.431284722222221,109999371_6
remtime,zero,agg,xgb,6,15.549847,4.012118055555557,1102768033_6
remtime,zero,agg,xgb,6,13.673908,0.08123842592592592,1107169322_6
remtime,zero,agg,xgb,6,15.372348,6.828888888888889,1124966685_6
remtime,zero,agg,xgb,6,16.83798,7.919872685185185,1130289017_6
remtime,zero,agg,xgb,6,15.8196745,9.103078703703703,1140236377_6
remtime,zero,agg,xgb,6,11.801326,7.270416666666668,115875432_6
remtime,zero,agg,xgb,6,14.941066,13.646643518518516,1161266589_6
remtime,zero,agg,xgb,6,13.220627,1.9276736111111108,1164895484_6
remtime,zero,agg,xgb,6,15.280164,3.780486111111111,1170931347_6
remtime,zero,agg,xgb,6,15.9898615,6.91875,117667027_6
remtime,zero,agg,xgb,6,9.889611,12.015081018518519,1179073626_6
remtime,zero,agg,xgb,6,9.039317,8.054039351851854,1181289999_6
remtime,zero,agg,xgb,6,13.558194,8.844074074074074,1191708035_6
remtime,zero,agg,xgb,6,15.466527,12.987905092592593,1191906778_6
remtime,zero,agg,xgb,6,19.539463,6.26056712962963,1194598473_6
remtime,zero,agg,xgb,6,14.67076,6.8246875,1204431926_6
remtime,zero,agg,xgb,6,17.204409,9.84730324074074,1206779440_6
remtime,zero,agg,xgb,6,14.077512,8.176481481481481,1212433332_6
remtime,zero,agg,xgb,6,16.91157,4.1125,1219509855_6
remtime,zero,agg,xgb,6,12.341608,4.635925925925926,1226041324_6
remtime,zero,agg,xgb,6,21.578432,15.829456018518519,1248765312_6
remtime,zero,agg,xgb,6,14.58565,6.710775462962962,125718857_6
remtime,zero,agg,xgb,6,13.960227,7.0985300925925925,1266010499_6
remtime,zero,agg,xgb,6,14.843132,16.734398148148152,1270175388_6
remtime,zero,agg,xgb,6,15.37902,7.236122685185184,12716824_6
remtime,zero,agg,xgb,6,14.885675,6.982997685185184,1278282603_6
remtime,zero,agg,xgb,6,15.988332,12.199583333333333,1292203372_6
remtime,zero,agg,xgb,6,13.024947,17.823252314814816,1344840884_6
remtime,zero,agg,xgb,6,20.044275,9.958229166666667,1347888391_6
remtime,zero,agg,xgb,6,13.01184,1.1796180555555555,1357696952_6
remtime,zero,agg,xgb,6,14.371501,11.967627314814816,1359639481_6
remtime,zero,agg,xgb,6,11.477284,0.9911574074074074,1359982228_6
remtime,zero,agg,xgb,6,15.488634,7.855763888888888,1361510669_6
remtime,zero,agg,xgb,6,13.687833,3.8665972222222216,1395028182_6
remtime,zero,agg,xgb,6,13.227592,1.4200578703703703,1403714641_6
remtime,zero,agg,xgb,6,10.979449,18.182256944444443,1429834706_6
remtime,zero,agg,xgb,6,16.399689,5.913668981481482,1439034221_6
remtime,zero,agg,xgb,6,17.816448,12.983333333333333,1445301194_6
remtime,zero,agg,xgb,6,19.903954,7.036423611111112,1452593339_6
remtime,zero,agg,xgb,6,18.270336,7.140844907407407,1459684566_6
remtime,zero,agg,xgb,6,14.670617,16.00894675925926,1470819740_6
remtime,zero,agg,xgb,6,14.748536,12.000995370370369,1495187612_6
remtime,zero,agg,xgb,6,14.471087,6.941655092592592,1506673860_6
remtime,zero,agg,xgb,6,19.268557,7.130983796296296,1509724255_6
remtime,zero,agg,xgb,6,11.889324,12.8190625,1518842217_6
remtime,zero,agg,xgb,6,17.620794,23.03078703703704,1531372937_6
remtime,zero,agg,xgb,6,16.81058,11.698298611111115,1534175598_6
remtime,zero,agg,xgb,6,19.018454,4.934918981481482,1541826188_6
remtime,zero,agg,xgb,6,15.189463,11.003981481481484,1568090978_6
remtime,zero,agg,xgb,6,14.450752,6.909953703703704,1589624760_6
remtime,zero,agg,xgb,6,12.160652,9.893912037037037,1589946896_6
remtime,zero,agg,xgb,6,14.933374,4.7933564814814815,1605593231_6
remtime,zero,agg,xgb,6,12.766909,1.1198148148148148,1612557107_6
remtime,zero,agg,xgb,6,15.387679,3.068587962962963,1623607293_6
remtime,zero,agg,xgb,6,10.518621,2.9965740740740743,1627432412_6
remtime,zero,agg,xgb,6,13.518132,8.912314814814815,1630475769_6
remtime,zero,agg,xgb,6,13.154606,3.6803125,1636659317_6
remtime,zero,agg,xgb,6,16.411257,13.886956018518516,1638379755_6
remtime,zero,agg,xgb,6,15.531763,7.020173611111112,1641972620_6
remtime,zero,agg,xgb,6,18.810925,3.9442013888888887,1659255564_6
remtime,zero,agg,xgb,6,16.316498,5.62037037037037,1661566238_6
remtime,zero,agg,xgb,6,14.878729,0.018159722222222226,1661574532_6
remtime,zero,agg,xgb,6,16.837118,7.132025462962963,1664621088_6
remtime,zero,agg,xgb,6,13.317912,1.2991550925925923,1670768029_6
remtime,zero,agg,xgb,6,15.725822,9.924965277777778,167825309_6
remtime,zero,agg,xgb,6,12.609197,6.622083333333332,1679215860_6
remtime,zero,agg,xgb,6,15.056971,4.307858796296296,1703969285_6
remtime,zero,agg,xgb,6,12.874477,4.9922106481481485,1716698141_6
remtime,zero,agg,xgb,6,13.808782,23.735659722222227,1727581145_6
remtime,zero,agg,xgb,6,14.512579,4.846030092592593,1761486530_6
remtime,zero,agg,xgb,6,14.625432,17.107060185185187,1777454448_6
remtime,zero,agg,xgb,6,10.535578,6.950590277777778,1780482603_6
remtime,zero,agg,xgb,6,13.801903,4.0028240740740735,1804015364_6
remtime,zero,agg,xgb,6,12.983018,8.02111111111111,1813196768_6
remtime,zero,agg,xgb,6,15.004611,6.971354166666668,1822579002_6
remtime,zero,agg,xgb,6,14.80051,0.7769328703703704,183528099_6
remtime,zero,agg,xgb,6,17.414703,5.8588657407407405,1837232546_6
remtime,zero,agg,xgb,6,14.616749,6.920625,1851874120_6
remtime,zero,agg,xgb,6,15.979578,4.7843171296296285,1857316370_6
remtime,zero,agg,xgb,6,12.525245,0.012175925925925923,1869129677_6
remtime,zero,agg,xgb,6,17.01485,17.729363425925925,1882563257_6
remtime,zero,agg,xgb,6,13.627202,8.715671296296296,1885602665_6
remtime,zero,agg,xgb,6,15.391162,14.240300925925924,1902601657_6
remtime,zero,agg,xgb,6,13.670019,7.0123148148148156,1905561540_6
remtime,zero,agg,xgb,6,12.372217,6.233564814814816,1908235422_6
remtime,zero,agg,xgb,6,16.797037,5.792118055555554,191922766_6
remtime,zero,agg,xgb,6,22.257437,3.841087962962963,1949069602_6
remtime,zero,agg,xgb,6,15.334045,19.18599537037037,1954046396_6
remtime,zero,agg,xgb,6,18.336874,5.890740740740742,1958282351_6
remtime,zero,agg,xgb,6,16.484005,6.8606134259259255,1962542067_6
remtime,zero,agg,xgb,6,14.627527,0.9924652777777778,1962983064_6
remtime,zero,agg,xgb,6,18.309013,4.129467592592594,1965849532_6
remtime,zero,agg,xgb,6,17.789555,18.111608796296295,1972029705_6
remtime,zero,agg,xgb,6,19.078888,19.223796296296296,199184776_6
remtime,zero,agg,xgb,6,12.6921625,7.816678240740742,1995092888_6
remtime,zero,agg,xgb,6,13.439672,7.983645833333332,1998480538_6
remtime,zero,agg,xgb,6,12.18845,6.8309375,2009274259_6
remtime,zero,agg,xgb,6,14.639928,15.776134259259257,2019122599_6
remtime,zero,agg,xgb,6,13.656889,2.1319560185185185,2062813997_6
remtime,zero,agg,xgb,6,13.85436,12.991828703703707,2085455067_6
remtime,zero,agg,xgb,6,14.303686,6.821539351851853,2087521978_6
remtime,zero,agg,xgb,6,17.265398,8.842372685185186,2089218629_6
remtime,zero,agg,xgb,6,15.133227,8.67869212962963,2111055752_6
remtime,zero,agg,xgb,6,16.03122,6.927094907407408,2139497576_6
remtime,zero,agg,xgb,6,18.309788,16.718020833333334,265449268_6
remtime,zero,agg,xgb,6,14.44591,9.820879629629632,268903185_6
remtime,zero,agg,xgb,6,14.199749,6.802141203703704,270623019_6
remtime,zero,agg,xgb,6,14.993992,10.257673611111109,285811325_6
remtime,zero,agg,xgb,6,14.477564,17.762002314814815,28960323_6
remtime,zero,agg,xgb,6,13.274848,4.095370370370372,352224008_6
remtime,zero,agg,xgb,6,11.154164,7.981736111111112,353397724_6
remtime,zero,agg,xgb,6,14.333883,7.274583333333332,355591291_6
remtime,zero,agg,xgb,6,12.606801,9.921006944444443,362437843_6
remtime,zero,agg,xgb,6,13.991307,9.9109375,381274116_6
remtime,zero,agg,xgb,6,16.05809,2.8396412037037035,392859662_6
remtime,zero,agg,xgb,6,12.837043,7.797881944444446,405637316_6
remtime,zero,agg,xgb,6,12.221953,6.981643518518518,417332815_6
remtime,zero,agg,xgb,6,18.452648,6.832164351851853,424363323_6
