Case ID,Activity,Resource,Complete Timestamp,Variant index,ApplicationType,LoanGoal,label,Action,EventOrigin,FirstWithdrawalAmount,NumberOfTerms,OfferedAmount,duration,event_nr,remtime
1494056730,O_Create_Offer,other,2016/11/17 21:10:09,11,New credit,Car,True,Created,Offer,3500.0,58.0,5000.0,5.884818672800926e-05,6,13.013738425925926
1494056730,O_Created,other,2016/11/17 21:10:10,11,New credit,Car,True,statechange,Offer,3500.0,58.0,5000.0,1.0300925925925925e-07,7,13.013726851851851
1494056730,O_Sent_(mail_and_online),other,2016/11/17 21:11:31,11,New credit,Car,True,statechange,Offer,3500.0,58.0,5000.0,1.5620756172453703e-05,8,13.012789351851852
1494056730,W_Complete_application,other,2016/11/17 21:11:31,11,New credit,Car,True,Deleted,Workflow,3500.0,58.0,5000.0,2.1219131944444444e-09,9,13.012789351851852
1494056730,A_Complete,other,2016/11/17 21:11:31,11,New credit,Car,True,statechange,Application,3500.0,58.0,5000.0,1.9290123456790155e-10,10,13.012789351851852
1494056730,A_Validating,other,2016/11/28 22:52:21,11,New credit,Car,True,statechange,Application,3500.0,58.0,5000.0,1.4699074074074075e-07,11,1.9427662037037037
1494056730,O_Returned,other,2016/11/28 22:52:36,11,New credit,Car,True,statechange,Offer,3500.0,58.0,5000.0,2.897762346064815e-06,12,1.9425925925925926
1494056730,A_Denied,other,2016/11/30 21:29:56,11,New credit,Car,True,statechange,Application,3500.0,58.0,5000.0,0.03237659066357987,13,0.0
1494056730,O_Refused,other,2016/11/30 21:29:56,11,New credit,Car,True,statechange,Offer,3500.0,58.0,5000.0,4.6296296296296295e-09,14,0.0
1495187612,A_Create_Application,User_1,2016/12/01 22:27:51,2,New credit,Car,False,Created,Application,10000.0,56.0,10000.0,0.0,1,13.069236111111111
1495187612,A_Submitted,User_1,2016/12/01 22:27:52,2,New credit,Car,False,statechange,Application,10000.0,56.0,10000.0,2.2087191319444446e-07,2,13.069224537037037
1495187612,A_Concept,User_1,2016/12/01 22:28:55,2,New credit,Car,False,statechange,Application,10000.0,56.0,10000.0,1.215489969097222e-05,3,13.068495370370371
1495187612,A_Accepted,User_10,2016/12/03 00:03:39,2,New credit,Car,False,statechange,Application,10000.0,56.0,10000.0,0.01776319810956829,4,12.002708333333333
1495187612,O_Create_Offer,User_10,2016/12/03 00:06:07,2,New credit,Car,False,Created,Offer,10000.0,56.0,10000.0,2.8491898148148148e-05,5,12.00099537037037
1495187612,O_Created,User_10,2016/12/03 00:06:07,2,New credit,Car,False,statechange,Offer,10000.0,56.0,10000.0,1.0841049421296296e-07,6,12.00099537037037
1495187612,O_Sent_(mail_and_online),User_10,2016/12/03 00:07:02,2,New credit,Car,False,statechange,Offer,10000.0,56.0,10000.0,1.0532986111111111e-05,7,12.000358796296297
1495187612,W_Complete_application,User_10,2016/12/03 00:07:02,2,New credit,Car,False,Deleted,Workflow,10000.0,56.0,10000.0,3.6651238425925925e-09,8,12.000358796296297
1495187612,A_Complete,User_10,2016/12/03 00:07:02,2,New credit,Car,False,statechange,Application,10000.0,56.0,10000.0,3.858024691358021e-10,9,12.000358796296297
1495187612,A_Cancelled,other,2016/12/15 00:07:33,2,New credit,Car,False,statechange,Application,10000.0,56.0,10000.0,0.20000595698302434,10,0.0
1495187612,O_Cancelled,other,2016/12/15 00:07:33,2,New credit,Car,False,statechange,Offer,10000.0,56.0,10000.0,3.6651238425925925e-09,11,0.0
1495927013,A_Create_Application,User_1,2016/10/04 17:49:27,23,New credit,Home improvement,True,Created,Application,,19.0,35000.0,0.0,1,12.92494212962963
1495927013,A_Submitted,User_1,2016/10/04 17:49:28,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,1.7013888888888887e-07,2,12.924930555555555
1495927013,A_Concept,User_1,2016/10/04 17:50:46,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,1.5018325616898148e-05,3,12.924027777777777
1495927013,A_Accepted,other,2016/10/05 00:05:11,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,0.004333568479938658,4,12.664016203703703
1495927013,O_Create_Offer,other,2016/10/05 00:08:35,23,New credit,Home improvement,True,Created,Offer,,19.0,35000.0,3.9352430555555556e-05,5,12.661655092592593
1495927013,O_Created,other,2016/10/05 00:08:35,23,New credit,Home improvement,True,statechange,Offer,,19.0,35000.0,1.0011574074074073e-07,6,12.661655092592593
1495927013,O_Sent_(mail_and_online),other,2016/10/05 00:08:46,23,New credit,Home improvement,True,statechange,Offer,,19.0,35000.0,2.0918209872685184e-06,7,12.661527777777778
1495927013,W_Complete_application,other,2016/10/05 00:08:46,23,New credit,Home improvement,True,Deleted,Workflow,,19.0,35000.0,2.3148148148148148e-09,8,12.661527777777778
1495927013,A_Complete,other,2016/10/05 00:08:46,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,1.9290123456790155e-10,9,12.661527777777778
1495927013,A_Validating,other,2016/10/13 19:25:19,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,0.14671933680555554,10,3.8583680555555557
1495927013,O_Returned,other,2016/10/13 19:26:07,23,New credit,Home improvement,True,statechange,Offer,,19.0,35000.0,9.247299383101853e-06,11,3.8578125
1495927013,O_Accepted,other,2016/10/17 16:01:22,23,New credit,Home improvement,True,statechange,Offer,,19.0,35000.0,0.06429681944444444,12,0.0
1495927013,A_Pending,other,2016/10/17 16:01:22,23,New credit,Home improvement,True,statechange,Application,,19.0,35000.0,1.350309027777778e-09,13,0.0
1495927013,W_Validate_application,other,2016/10/17 16:01:22,23,New credit,Home improvement,True,Deleted,Workflow,,19.0,35000.0,3.858024691358021e-10,14,0.0
1498483020,A_Create_Application,other,2016/10/18 21:25:16,16,New credit,Existing loan takeover,False,Created,Application,,127.0,20000.0,0.0,1,5.831863425925926
1498483020,A_Concept,other,2016/10/18 21:25:16,16,New credit,Existing loan takeover,False,statechange,Application,,127.0,20000.0,3.858024691358021e-10,2,5.831863425925926
1498483020,A_Accepted,other,2016/10/18 21:39:20,16,New credit,Existing loan takeover,False,statechange,Application,,127.0,20000.0,0.00016264969135763887,3,5.822094907407408
1498483020,O_Create_Offer,other,2016/10/18 21:43:11,16,New credit,Existing loan takeover,False,Created,Offer,,127.0,20000.0,4.469270833333333e-05,4,5.819421296296296
1498483020,O_Created,other,2016/10/18 21:43:12,16,New credit,Existing loan takeover,False,statechange,Offer,,127.0,20000.0,1.033950613425926e-07,5,5.819409722222222
1498483020,O_Sent_(mail_and_online),other,2016/10/18 21:43:19,16,New credit,Existing loan takeover,False,statechange,Offer,,127.0,20000.0,1.3042052465277777e-06,6,5.819328703703704
1498483020,A_Complete,other,2016/10/18 21:43:19,16,New credit,Existing loan takeover,False,statechange,Application,,127.0,20000.0,3.858024691358021e-10,7,5.819328703703704
1498483020,A_Validating,other,2016/10/21 18:55:03,16,New credit,Existing loan takeover,False,statechange,Application,,127.0,20000.0,0.04805252295524653,8,2.9361805555555556
1498483020,O_Returned,other,2016/10/24 16:30:27,16,New credit,Existing loan takeover,False,statechange,Offer,,127.0,20000.0,0.04832645640432061,9,0.036597222222222225
1498483020,O_Accepted,other,2016/10/24 17:23:09,16,New credit,Existing loan takeover,False,statechange,Offer,,127.0,20000.0,0.0006098256172835648,10,0.0
1498483020,A_Pending,other,2016/10/24 17:23:09,16,New credit,Existing loan takeover,False,statechange,Application,,127.0,20000.0,1.1574074074074074e-09,11,0.0
1498483020,W_Validate_application,other,2016/10/24 17:23:09,16,New credit,Existing loan takeover,False,Deleted,Workflow,,127.0,20000.0,5.787037037037037e-10,12,0.0
1500082122,A_Create_Application,User_1,2016/11/12 21:50:08,12,New credit,Home improvement,True,Created,Application,40000.0,120.0,40000.0,0.0,1,16.09068287037037
1500082122,A_Submitted,User_1,2016/11/12 21:50:09,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,2.0216049421296293e-07,2,16.090671296296296
1500082122,A_Concept,User_1,2016/11/12 21:51:24,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,1.4504050925925925e-05,3,16.08980324074074
1500082122,A_Accepted,other,2016/11/15 00:49:10,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,0.03539070717592593,4,13.966354166666667
1500082122,O_Create_Offer,other,2016/11/15 00:50:54,12,New credit,Home improvement,True,Created,Offer,40000.0,120.0,40000.0,2.0023533950231483e-05,5,13.965150462962963
1500082122,O_Created,other,2016/11/15 00:50:54,12,New credit,Home improvement,True,statechange,Offer,40000.0,120.0,40000.0,1.423611111111111e-07,6,13.965150462962963
1500082122,O_Sent_(mail_and_online),other,2016/11/15 00:51:03,12,New credit,Home improvement,True,statechange,Offer,40000.0,120.0,40000.0,1.5914351851851853e-06,7,13.965046296296297
1500082122,W_Complete_application,other,2016/11/15 00:51:03,12,New credit,Home improvement,True,Deleted,Workflow,40000.0,120.0,40000.0,2.507716435185185e-09,8,13.965046296296297
1500082122,A_Complete,other,2016/11/15 00:51:03,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,3.858024691358021e-10,9,13.965046296296297
1500082122,A_Validating,User_121,2016/11/25 20:17:27,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,0.1801667989969132,10,3.1550462962962964
1500082122,O_Returned,User_121,2016/11/25 20:17:38,12,New credit,Home improvement,True,statechange,Offer,40000.0,120.0,40000.0,1.9947916666666666e-06,11,3.1549189814814813
1500082122,A_Denied,other,2016/11/29 00:00:43,12,New credit,Home improvement,True,statechange,Application,40000.0,120.0,40000.0,0.05258201581790162,12,0.0
1500082122,O_Refused,other,2016/11/29 00:00:43,12,New credit,Home improvement,True,statechange,Offer,40000.0,120.0,40000.0,4.243827546296297e-09,13,0.0
1500082122,W_Validate_application,other,2016/11/29 00:00:43,12,New credit,Home improvement,True,Deleted,Workflow,40000.0,120.0,40000.0,1.543209490740741e-09,14,0.0
1503054725,A_Create_Application,other,2016/10/25 23:36:34,15,New credit,Car,False,Created,Application,7705.0,72.0,8000.0,0.0,1,6.046006944444445
1503054725,A_Concept,other,2016/10/25 23:36:34,15,New credit,Car,False,statechange,Application,7705.0,72.0,8000.0,2.8935185185185185e-09,2,6.046006944444445
1503054725,A_Accepted,other,2016/10/25 23:41:12,15,New credit,Car,False,statechange,Application,7705.0,72.0,8000.0,5.370061728356481e-05,3,6.042789351851852
1503054725,O_Create_Offer,other,2016/10/25 23:45:06,15,New credit,Car,False,Created,Offer,7705.0,72.0,8000.0,4.5022183642361114e-05,4,6.040081018518518
1503054725,O_Created,other,2016/10/25 23:45:06,15,New credit,Car,False,statechange,Offer,7705.0,72.0,8000.0,1.3329475347222223e-07,5,6.040081018518518
1503054725,O_Sent_(mail_and_online),other,2016/10/25 23:47:52,15,New credit,Car,False,statechange,Offer,7705.0,72.0,8000.0,3.194849537037037e-05,6,6.038159722222222
1503054725,W_Complete_application,other,2016/10/25 23:47:52,15,New credit,Car,False,Deleted,Workflow,7705.0,72.0,8000.0,2.1219131944444444e-09,7,6.038159722222222
1503054725,A_Complete,other,2016/10/25 23:47:52,15,New credit,Car,False,statechange,Application,7705.0,72.0,8000.0,1.9290123456790155e-10,8,6.038159722222222
1503054725,O_Create_Offer,other,2016/10/25 23:49:30,15,New credit,Car,False,Created,Offer,7705.0,38.0,18000.0,1.8866126542824076e-05,9,6.037025462962963
1503054725,O_Created,other,2016/10/25 23:49:30,15,New credit,Car,False,statechange,Offer,7705.0,38.0,18000.0,1.1554783912037036e-07,10,6.037025462962963
1503054725,O_Sent_(mail_and_online),other,2016/10/25 23:50:12,15,New credit,Car,False,statechange,Offer,7705.0,38.0,18000.0,8.034722222222222e-06,11,6.036539351851852
1503054725,A_Validating,other,2016/10/28 17:59:04,15,New credit,Car,False,statechange,Application,7705.0,38.0,18000.0,1.4390432060185186e-07,12,3.2803819444444446
1503054725,O_Returned,other,2016/10/28 17:59:18,15,New credit,Car,False,statechange,Offer,7705.0,38.0,18000.0,2.594135802083333e-06,13,3.280219907407407
1503054725,O_Accepted,other,2016/11/01 00:42:49,15,New credit,Car,False,statechange,Offer,7705.0,38.0,18000.0,0.054670390817901614,14,0.0
1503054725,A_Pending,other,2016/11/01 00:42:49,15,New credit,Car,False,statechange,Application,7705.0,38.0,18000.0,5.787037037037037e-10,15,0.0
1503054725,O_Cancelled,other,2016/11/01 00:42:49,15,New credit,Car,False,statechange,Offer,7705.0,38.0,18000.0,1.7361111111111109e-09,16,0.0
1506673860,A_Create_Application,other,2016/12/14 00:58:11,3,New credit,Car,False,Created,Application,19600.0,72.0,19600.0,0.0,1,6.957951388888889
1506673860,A_Concept,other,2016/12/14 00:58:11,3,New credit,Car,False,statechange,Application,19600.0,72.0,19600.0,3.086420138888889e-09,2,6.957951388888889
1506673860,A_Accepted,other,2016/12/14 01:16:39,3,New credit,Car,False,statechange,Application,19600.0,72.0,19600.0,0.00021375597993865742,3,6.9451273148148145
1506673860,O_Create_Offer,other,2016/12/14 01:19:11,3,New credit,Car,False,Created,Offer,19600.0,72.0,19600.0,2.9244020061342595e-05,4,6.943368055555555
1506673860,O_Created,other,2016/12/14 01:19:11,3,New credit,Car,False,statechange,Offer,19600.0,72.0,19600.0,1.1226851851851852e-07,5,6.943368055555555
1506673860,O_Sent_(mail_and_online),other,2016/12/14 01:21:39,3,New credit,Car,False,statechange,Offer,19600.0,72.0,19600.0,2.8488040123842592e-05,6,6.941655092592592
1506673860,W_Complete_application,other,2016/12/14 01:21:39,3,New credit,Car,False,Deleted,Workflow,19600.0,72.0,19600.0,2.3148148148148148e-09,7,6.941655092592592
1506673860,A_Complete,other,2016/12/14 01:21:39,3,New credit,Car,False,statechange,Application,19600.0,72.0,19600.0,3.858024691358021e-10,8,6.941655092592592
1506673860,A_Cancelled,other,2016/12/20 23:57:38,3,New credit,Car,False,statechange,Application,19600.0,72.0,19600.0,0.11569427276234606,9,0.0
1506673860,O_Cancelled,other,2016/12/20 23:57:38,3,New credit,Car,False,statechange,Offer,19600.0,72.0,19600.0,3.6651238425925925e-09,10,0.0
1509724255,A_Create_Application,other,2016/12/05 20:54:50,22,New credit,Extra spending limit,True,Created,Application,,102.0,8000.0,0.0,1,7.1393402777777775
1509724255,A_Concept,other,2016/12/05 20:54:50,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,2.700616898148148e-09,2,7.1393402777777775
1509724255,A_Accepted,other,2016/12/05 21:00:48,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,6.906944444444445e-05,3,7.13519675925926
1509724255,O_Create_Offer,other,2016/12/05 21:04:46,22,New credit,Extra spending limit,True,Created,Offer,,102.0,8000.0,4.5953125e-05,4,7.13244212962963
1509724255,O_Created,other,2016/12/05 21:04:47,22,New credit,Extra spending limit,True,statechange,Offer,,102.0,8000.0,1.0725308680555557e-07,5,7.132430555555556
1509724255,O_Sent_(mail_and_online),other,2016/12/05 21:06:52,22,New credit,Extra spending limit,True,statechange,Offer,,102.0,8000.0,2.4188271605324073e-05,6,7.130983796296296
1509724255,W_Complete_application,other,2016/12/05 21:06:52,22,New credit,Extra spending limit,True,Deleted,Workflow,,102.0,8000.0,2.8935185185185185e-09,7,7.130983796296296
1509724255,A_Complete,other,2016/12/05 21:06:52,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,3.858024691358021e-10,8,7.130983796296296
1509724255,A_Validating,User_121,2016/12/09 21:53:03,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,0.06720127739197569,9,3.098912037037037
1509724255,O_Returned,User_121,2016/12/09 21:53:05,22,New credit,Extra spending limit,True,statechange,Offer,,102.0,8000.0,3.908179016203704e-07,10,3.098888888888889
1509724255,W_Validate_application,User_121,2016/12/09 21:56:15,22,New credit,Extra spending limit,True,Deleted,Workflow,,102.0,8000.0,3.6610146605324076e-05,11,3.0966898148148148
1509724255,A_Incomplete,User_121,2016/12/09 21:56:15,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,3.858024691358021e-10,12,3.0966898148148148
1509724255,A_Validating,other,2016/12/10 23:41:58,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,1.0223765046296297e-08,13,2.023275462962963
1509724255,A_Denied,other,2016/12/13 00:15:29,22,New credit,Extra spending limit,True,statechange,Application,,102.0,8000.0,0.03372119405864236,14,0.0
1509724255,O_Refused,other,2016/12/13 00:15:29,22,New credit,Extra spending limit,True,statechange,Offer,,102.0,8000.0,1.736111111111111e-08,15,0.0
1509740627,A_Create_Application,User_1,2016/11/10 03:48:19,18,New credit,Existing loan takeover,False,Created,Application,6503.0,120.0,71500.0,0.0,1,15.765243055555555
1509740627,A_Submitted,User_1,2016/11/10 03:48:20,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,2.1412037037037035e-07,2,15.765231481481482
1509740627,W_Handle_leads,other,2016/11/10 04:02:43,18,New credit,Existing loan takeover,False,Deleted,Workflow,6503.0,120.0,71500.0,0.00016643036265393517,3,15.755243055555555
1509740627,A_Concept,other,2016/11/10 04:02:43,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,5.787037037037037e-10,4,15.755243055555555
1509740627,A_Accepted,other,2016/11/15 05:35:46,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,0.0844103917824074,5,10.690625
1509740627,O_Create_Offer,other,2016/11/15 05:37:38,18,New credit,Existing loan takeover,False,Created,Offer,6503.0,120.0,71500.0,2.1484760802083333e-05,6,10.689328703703703
1509740627,O_Created,other,2016/11/15 05:37:38,18,New credit,Existing loan takeover,False,statechange,Offer,6503.0,120.0,71500.0,1.3425925925925926e-07,7,10.689328703703703
1509740627,O_Sent_(mail_and_online),other,2016/11/15 05:37:46,18,New credit,Existing loan takeover,False,statechange,Offer,6503.0,120.0,71500.0,1.4868827164351853e-06,8,10.68923611111111
1509740627,A_Complete,other,2016/11/15 05:37:46,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,3.858024691358021e-10,9,10.68923611111111
1509740627,A_Validating,other,2016/11/23 19:00:30,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,0.1426241890432095,10,2.131782407407407
1509740627,O_Returned,other,2016/11/23 19:00:51,18,New credit,Existing loan takeover,False,statechange,Offer,6503.0,120.0,71500.0,4.030092592592593e-06,11,2.1315393518518517
1509740627,A_Denied,other,2016/11/25 22:10:16,18,New credit,Existing loan takeover,False,statechange,Application,6503.0,120.0,71500.0,0.035525734375,12,0.0
1509740627,O_Refused,other,2016/11/25 22:10:16,18,New credit,Existing loan takeover,False,statechange,Offer,6503.0,120.0,71500.0,4.243827546296297e-09,13,0.0
1509740627,W_Validate_application,other,2016/11/25 22:10:16,18,New credit,Existing loan takeover,False,Deleted,Workflow,6503.0,120.0,71500.0,1.7361111111111109e-09,14,0.0
1517065409,A_Create_Application,User_1,2016/11/08 23:21:53,8,New credit,Extra spending limit,True,Created,Application,2500.0,138.0,5000.0,0.0,1,9.988206018518518
1517065409,A_Submitted,User_1,2016/11/08 23:21:54,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,1.988811724537037e-07,2,9.988194444444444
1517065409,W_Handle_leads,other,2016/11/08 23:24:39,8,New credit,Extra spending limit,True,Deleted,Workflow,2500.0,138.0,5000.0,3.186342592592593e-05,3,9.986284722222223
1517065409,A_Concept,other,2016/11/08 23:24:39,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,3.6651238425925925e-09,4,9.986284722222223
1517065409,A_Accepted,other,2016/11/09 22:39:59,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,0.016149701967592595,5,9.017303240740741
1517065409,O_Create_Offer,other,2016/11/09 22:41:40,8,New credit,Extra spending limit,True,Created,Offer,2500.0,138.0,5000.0,1.9494791666666667e-05,6,9.016134259259259
1517065409,O_Created,other,2016/11/09 22:41:45,8,New credit,Extra spending limit,True,statechange,Offer,2500.0,138.0,5000.0,8.512731481481482e-07,7,9.016076388888889
1517065409,O_Sent_(mail_and_online),other,2016/11/09 22:43:59,8,New credit,Extra spending limit,True,statechange,Offer,2500.0,138.0,5000.0,2.590142746875e-05,8,9.014525462962963
1517065409,A_Complete,other,2016/11/09 22:43:59,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,3.858024691358021e-10,9,9.014525462962963
1517065409,A_Validating,other,2016/11/15 19:05:22,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,1.8306327199074072e-07,10,3.1663425925925925
1517065409,O_Returned,other,2016/11/15 19:05:29,8,New credit,Extra spending limit,True,statechange,Offer,2500.0,138.0,5000.0,1.243441357638889e-06,11,3.166261574074074
1517065409,A_Denied,User_29,2016/11/18 23:04:54,8,New credit,Extra spending limit,True,statechange,Application,2500.0,138.0,5000.0,0.05277110570987616,12,0.0
1517065409,O_Refused,User_29,2016/11/18 23:04:54,8,New credit,Extra spending limit,True,statechange,Offer,2500.0,138.0,5000.0,7.330246527777778e-09,13,0.0
1518842217,A_Create_Application,User_1,2016/11/28 22:10:23,21,New credit,Car,True,Created,Application,6000.0,33.0,6000.0,0.0,1,13.991111111111111
1518842217,A_Submitted,User_1,2016/11/28 22:10:24,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,2.1662808680555554e-07,2,13.991099537037037
1518842217,A_Concept,User_1,2016/11/28 22:11:42,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,1.4989583333333333e-05,3,13.990196759259259
1518842217,A_Accepted,other,2016/11/30 02:15:17,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,0.015187103587962962,4,12.821041666666666
1518842217,O_Create_Offer,other,2016/11/30 02:18:08,21,New credit,Car,True,Created,Offer,6000.0,33.0,6000.0,3.296045524652778e-05,5,12.8190625
1518842217,O_Created,other,2016/11/30 02:18:08,21,New credit,Car,True,statechange,Offer,6000.0,33.0,6000.0,1.0783179050925926e-07,6,12.8190625
1518842217,O_Sent_(mail_and_online),other,2016/11/30 02:18:57,21,New credit,Car,True,statechange,Offer,6000.0,33.0,6000.0,9.464506172453703e-06,7,12.818495370370371
1518842217,A_Complete,other,2016/11/30 02:18:57,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,3.858024691358021e-10,8,12.818495370370371
1518842217,A_Validating,User_121,2016/12/09 19:50:22,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,0.16216914081790162,9,3.088344907407407
1518842217,O_Returned,User_121,2016/12/09 19:50:24,21,New credit,Car,True,statechange,Offer,6000.0,33.0,6000.0,2.895447534722222e-07,10,3.088321759259259
1518842217,W_Validate_application,User_121,2016/12/09 19:52:25,21,New credit,Car,True,Deleted,Workflow,6000.0,33.0,6000.0,2.3391589505787037e-05,11,3.086921296296296
1518842217,A_Incomplete,User_121,2016/12/09 19:52:25,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,1.9290123456790155e-10,12,3.086921296296296
1518842217,A_Validating,other,2016/12/10 04:25:34,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,1.1574074074074074e-08,13,2.7305671296296294
1518842217,A_Denied,User_29,2016/12/12 21:57:35,21,New credit,Car,True,statechange,Application,6000.0,33.0,6000.0,0.04550953530092593,14,0.0
1518842217,O_Refused,User_29,2016/12/12 21:57:35,21,New credit,Car,True,statechange,Offer,6000.0,33.0,6000.0,5.594135416666667e-09,15,0.0
1523986735,A_Create_Application,other,2016/10/20 19:44:46,6,New credit,Existing loan takeover,True,Created,Application,3330.0,60.0,15000.0,0.0,1,7.000960648148149
1523986735,A_Concept,other,2016/10/20 19:44:46,6,New credit,Existing loan takeover,True,statechange,Application,3330.0,60.0,15000.0,2.3148148148148148e-09,2,7.000960648148149
1523986735,A_Accepted,other,2016/10/20 19:54:52,6,New credit,Existing loan takeover,True,statechange,Application,3330.0,60.0,15000.0,0.00011706288580208333,3,6.993946759259259
1523986735,O_Create_Offer,other,2016/10/20 19:55:38,6,New credit,Existing loan takeover,True,Created,Offer,3330.0,60.0,15000.0,8.704475309027778e-06,4,6.993414351851852
1523986735,O_Created,other,2016/10/20 19:55:38,6,New credit,Existing loan takeover,True,statechange,Offer,3330.0,60.0,15000.0,1.1844135763888889e-07,5,6.993414351851852
1523986735,O_Sent_(mail_and_online),other,2016/10/20 19:55:48,6,New credit,Existing loan takeover,True,statechange,Offer,3330.0,60.0,15000.0,1.918788579861111e-06,6,6.993298611111111
1523986735,W_Complete_application,other,2016/10/20 19:55:48,6,New credit,Existing loan takeover,True,Deleted,Workflow,3330.0,60.0,15000.0,2.3148148148148148e-09,7,6.993298611111111
1523986735,A_Complete,other,2016/10/20 19:55:48,6,New credit,Existing loan takeover,True,statechange,Application,3330.0,60.0,15000.0,5.787037037037037e-10,8,6.993298611111111
1523986735,A_Validating,User_27,2016/10/25 18:52:35,6,New credit,Existing loan takeover,True,statechange,Application,3330.0,60.0,15000.0,1.2692901273148148e-07,9,2.037199074074074
1523986735,O_Returned,User_27,2016/10/25 18:52:48,6,New credit,Existing loan takeover,True,statechange,Offer,3330.0,60.0,15000.0,2.4376929016203707e-06,10,2.037048611111111
1523986735,A_Denied,other,2016/10/27 19:46:09,6,New credit,Existing loan takeover,True,statechange,Application,3330.0,60.0,15000.0,0.033950823302468756,11,0.0
1523986735,O_Refused,other,2016/10/27 19:46:09,6,New credit,Existing loan takeover,True,statechange,Offer,3330.0,60.0,15000.0,4.050925925925926e-09,12,0.0
152784845,A_Create_Application,User_1,2016/11/01 21:01:34,21,New credit,Home improvement,False,Created,Application,7500.0,29.0,8000.0,0.0,1,22.980717592592594
152784845,A_Submitted,User_1,2016/11/01 21:01:35,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,2.164351851851852e-07,2,22.980706018518518
152784845,A_Concept,User_1,2016/11/01 21:02:24,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,9.431134259259258e-06,3,22.980138888888888
152784845,A_Accepted,other,2016/11/02 00:45:03,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,0.00025858314043171297,4,22.825520833333332
152784845,O_Create_Offer,other,2016/11/17 20:48:40,21,New credit,Home improvement,False,Created,Offer,7500.0,29.0,8000.0,0.2639307787422836,5,6.989675925925926
152784845,O_Created,other,2016/11/17 20:48:41,21,New credit,Home improvement,False,statechange,Offer,7500.0,29.0,8000.0,1.4525462962962962e-07,6,6.989664351851852
152784845,O_Sent_(mail_and_online),other,2016/11/17 20:49:10,21,New credit,Home improvement,False,statechange,Offer,7500.0,29.0,8000.0,5.591435185185185e-06,7,6.989328703703704
152784845,A_Complete,other,2016/11/17 20:49:10,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,3.858024691358021e-10,8,6.989328703703704
152784845,A_Validating,other,2016/11/22 23:06:21,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,0.0849211120756169,9,1.8940625
152784845,O_Returned,other,2016/11/22 23:06:39,21,New credit,Home improvement,False,statechange,Offer,7500.0,29.0,8000.0,3.422453703703704e-06,10,1.8938541666666666
152784845,W_Validate_application,other,2016/11/22 23:13:00,21,New credit,Home improvement,False,Deleted,Workflow,7500.0,29.0,8000.0,7.361921296296295e-05,11,1.8894444444444445
152784845,A_Incomplete,other,2016/11/22 23:13:00,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,1.9290123456790155e-10,12,1.8894444444444445
152784845,A_Validating,other,2016/11/23 02:33:20,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,1.0609568287037038e-08,13,1.750324074074074
152784845,A_Denied,other,2016/11/24 20:33:48,21,New credit,Home improvement,False,statechange,Application,7500.0,29.0,8000.0,0.02917194560185185,14,0.0
